SectionName,Material,Shape,t3,t2,tf,tw,Area,TorsConst,I33,I22,I23,AS2,AS3,S33,S22,Z33,Z22,R33,R22,ConcCol,ConcBeam,Color,TotalWt,TotalMass,FromFile,AMod,A2Mod,A3Mod,JMod,I2Mod,I3Mod,MMod,WMod,SectInFile,FileName,GUID,Notes
TUBO280X280X14.2,A992Fy50,Box/Tube,0.28,0.28,0.0142,0.0142,0.0151,0.0002667,0.0001783,0.0001783,0,0.007952,0.007952,0.001273571,0.001273571,0.001506,0.001506,0.108664378,0.108664378,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X20,A992Fy50,Box/Tube,0.28,0.14,0.02,0.02,0.0152,0.0001025,0.0001409,0.00004403,0,0.0112,0.0056,0.001006429,0.000629,0.001304,0.000772,0.096279473,0.053821097,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X16,A992Fy50,Box/Tube,0.3,0.21,0.016,0.016,0.0153,0.0002032,0.000187,0.0001056,0,0.0096,0.00672,0.001246667,0.001005714,0.001529,0.001185,0.11055416,0.08307804,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X16,A992Fy50,Box/Tube,0.34,0.17,0.016,0.016,0.0153,0.0001667,0.0002208,0.00007175,0,0.01088,0.00544,0.001298824,0.000844118,0.00164,0.0009901,0.120130648,0.068480234,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X130X22.2,A992Fy50,Box/Tube,0.26,0.13,0.022200001,0.022200001,0.01534,0.00008442,0.0001189,0.00003633,0,0.01154,0.005772,0.000914615,0.000558923,0.001202,0.0007036,0.088039638,0.048665369,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X130X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X14.2,A992Fy50,Box/Tube,0.38,0.19,0.0142,0.0142,0.01538,0.0002169,0.0002835,0.00009355,0,0.01079,0.005396,0.001492105,0.000984737,0.001865,0.001134,0.135768295,0.077990863,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X17.5,A992Fy50,Box/Tube,0.28,0.196,0.0175,0.0175,0.01544,0.0001742,0.0001612,0.00009048,0,0.0098,0.00686,0.001151429,0.000923265,0.001426,0.001101,0.102178347,0.076551314,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X25,A992Fy50,Box/Tube,0.18,0.18,0.025,0.025,0.0155,0.0000931,0.00006368,0.00006368,0,0.009,0.009,0.000707556,0.000707556,0.0009088,0.0009088,0.064096701,0.064096701,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X17.5,A992Fy50,Box/Tube,0.24,0.24,0.0175,0.0175,0.01558,0.0001928,0.0001293,0.0001293,0,0.0084,0.0084,0.0010775,0.0010775,0.001302,0.001302,0.091099404,0.091099404,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X17.5,A992Fy50,Box/Tube,0.32,0.16,0.0175,0.0175,0.01558,0.0001461,0.0001958,0.00006284,0,0.0112,0.0056,0.00122375,0.0007855,0.001558,0.0009347,0.112104389,0.063508866,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO160X160X30,A992Fy50,Box/Tube,0.16,0.16,0.03,0.03,0.0156,0.00006591,0.00004628,0.00004628,0,0.0096,0.0096,0.0005785,0.0005785,0.000774,0.000774,0.054467115,0.054467115,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO160X160X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X14.2,A992Fy50,Box/Tube,0.34,0.238,0.0142,0.0142,0.01561,0.0002747,0.0002511,0.0001429,0,0.009656,0.006759,0.001477059,0.00120084,0.00179,0.001392,0.126829974,0.095678567,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X16,A992Fy50,Box/Tube,0.26,0.26,0.016,0.016,0.01562,0.0002324,0.0001556,0.0001556,0,0.00832,0.00832,0.001196923,0.001196923,0.001431,0.001431,0.099807754,0.099807754,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X200X22.2,A992Fy50,Box/Tube,0.2,0.2,0.022200001,0.022200001,0.01579,0.0001248,0.00008448,0.00008448,0,0.00888,0.00888,0.0008448,0.0008448,0.001058,0.001058,0.073145209,0.073145209,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X200X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X20,A992Fy50,Box/Tube,0.22,0.22,0.02,0.02,0.016,0.00016,0.0001077,0.0001077,0,0.0088,0.0088,0.000979091,0.000979091,0.001204,0.001204,0.082044195,0.082044195,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X20,A992Fy50,Box/Tube,0.26,0.182,0.02,0.02,0.01608,0.0001504,0.0001406,0.00007813,0,0.0104,0.00728,0.001081538,0.000858571,0.001358,0.001044,0.093508187,0.069705314,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X22.2,A992Fy50,Box/Tube,0.24,0.168,0.022200001,0.022200001,0.01614,0.0001231,0.0001165,0.00006405,0,0.01066,0.007459,0.000970833,0.0007625,0.001237,0.0009464,0.084959353,0.06299525,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X154X25,A992Fy50,Box/Tube,0.22,0.154,0.025,0.025,0.0162,0.00009765,0.00009407,0.00005102,0,0.011,0.0077,0.000855182,0.000662597,0.001112,0.0008447,0.076202297,0.056119361,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X200X14.2,A992Fy50,Box/Tube,0.4,0.2,0.0142,0.0142,0.01623,0.0002553,0.0003329,0.0001102,0,0.01136,0.00568,0.0016645,0.001102,0.002076,0.001264,0.143218011,0.082400821,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X200X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X180X16,A992Fy50,Box/Tube,0.36,0.18,0.016,0.016,0.01626,0.0002005,0.0002646,0.00008635,0,0.01152,0.00576,0.00147,0.000959444,0.001851,0.00112,0.127565915,0.072873713,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X180X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X224X16,A992Fy50,Box/Tube,0.32,0.224,0.016,0.016,0.01638,0.0002499,0.0002295,0.0001298,0,0.01024,0.007168,0.001434375,0.001158929,0.001753,0.00136,0.118368024,0.089018526,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X224X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X150X20,A992Fy50,Box/Tube,0.3,0.15,0.02,0.02,0.0164,0.0001293,0.0001764,0.00005554,0,0.012,0.006,0.001176,0.000740533,0.001516,0.000901,0.103711608,0.058194376,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X150X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X252X14.2,A992Fy50,Box/Tube,0.36,0.252,0.0142,0.0142,0.01657,0.0003291,0.0003004,0.0001712,0,0.01022,0.007157,0.001668889,0.00135873,0.002018,0.001571,0.134644529,0.101646078,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X252X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X17.5,A992Fy50,Box/Tube,0.3,0.21,0.0175,0.0175,0.01663,0.0002179,0.0002011,0.0001132,0,0.0105,0.00735,0.001340667,0.001078095,0.001653,0.001279,0.109966375,0.082504396,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X17.5,A992Fy50,Box/Tube,0.34,0.17,0.0175,0.0175,0.01663,0.0001782,0.0002376,0.00007667,0,0.0119,0.00595,0.001397647,0.000902,0.001773,0.001067,0.119530048,0.067899505,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X22.2,A992Fy50,Box/Tube,0.28,0.14,0.022200001,0.022200001,0.01668,0.000109,0.0001519,0.00004687,0,0.01243,0.006216,0.001085,0.000669571,0.001417,0.0008337,0.095429108,0.053008981,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X16,A992Fy50,Box/Tube,0.28,0.28,0.016,0.016,0.0169,0.0002944,0.000197,0.000197,0,0.00896,0.00896,0.001407143,0.001407143,0.001675,0.001675,0.107966683,0.107966683,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X17.5,A992Fy50,Box/Tube,0.26,0.26,0.0175,0.0175,0.01698,0.0002496,0.0001672,0.0001672,0,0.0091,0.0091,0.001286154,0.001286154,0.001546,0.001546,0.09923144,0.09923144,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X130X25,A992Fy50,Box/Tube,0.26,0.13,0.025,0.025,0.017,0.00008954,0.0001287,0.00003864,0,0.013,0.0065,0.00099,0.000594462,0.001315,0.0007625,0.087009127,0.047675373,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X130X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X28,A992Fy50,Box/Tube,0.18,0.18,0.028,0.028,0.01702,0.00009833,0.00006778,0.00006778,0,0.01008,0.01008,0.000753111,0.000753111,0.0009813,0.0009813,0.063106051,0.063106051,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X16,A992Fy50,Box/Tube,0.38,0.19,0.016,0.016,0.01722,0.0002386,0.0003139,0.0001028,0,0.01216,0.00608,0.001652105,0.001082105,0.002075,0.001258,0.135014087,0.077264497,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X20,A992Fy50,Box/Tube,0.28,0.196,0.02,0.02,0.01744,0.0001921,0.0001788,0.00009976,0,0.0112,0.00784,0.001277143,0.001017959,0.001595,0.001229,0.10125361,0.075631895,No,No,Red,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X16,A992Fy50,Box/Tube,0.34,0.238,0.016,0.016,0.01747,0.0003032,0.000278,0.0001576,0,0.01088,0.007616,0.001635294,0.00132437,0.001993,0.001547,0.126146715,0.094979888,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X200X25,A992Fy50,Box/Tube,0.2,0.2,0.025,0.025,0.0175,0.000134,0.00009115,0.00009115,0,0.01,0.01,0.0009115,0.0009115,0.001156,0.001156,0.072170433,0.072170433,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X200X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X266X14.2,A992Fy50,Box/Tube,0.38,0.266,0.0142,0.0142,0.01754,0.0003901,0.0003557,0.000203,0,0.01079,0.007554,0.001872105,0.001526316,0.002259,0.00176,0.142405623,0.107580417,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X266X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X22.2,A992Fy50,Box/Tube,0.22,0.22,0.022200001,0.022200001,0.01756,0.0001718,0.000116,0.000116,0,0.009768,0.009768,0.001054545,0.001054545,0.001308,0.001308,0.081276827,0.081276827,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X20,A992Fy50,Box/Tube,0.24,0.24,0.02,0.02,0.0176,0.000213,0.0001431,0.0001431,0,0.0096,0.0096,0.0011925,0.0011925,0.001456,0.001456,0.090170293,0.090170293,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X20,A992Fy50,Box/Tube,0.32,0.16,0.02,0.02,0.0176,0.0001604,0.0002174,0.00006891,0,0.0128,0.0064,0.00135875,0.000861375,0.001744,0.00104,0.111140779,0.062572685,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X22.2,A992Fy50,Box/Tube,0.26,0.182,0.022200001,0.022200001,0.01765,0.0001613,0.0001517,0.00008381,0,0.01154,0.008081,0.001166923,0.000920989,0.001477,0.001133,0.092708688,0.068908939,No,No,Green,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X180X17.5,A992Fy50,Box/Tube,0.36,0.18,0.0175,0.0175,0.01768,0.0002147,0.000285,0.00009239,0,0.0126,0.0063,0.001583333,0.001026556,0.002003,0.001208,0.126964206,0.072288856,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X180X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X154X28,A992Fy50,Box/Tube,0.22,0.154,0.028,0.028,0.01781,0.0001031,0.0001006,0.0000541,0,0.01232,0.008624,0.000914545,0.000702597,0.001204,0.0009106,0.075156584,0.055114602,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X224X17.5,A992Fy50,Box/Tube,0.32,0.224,0.0175,0.0175,0.01782,0.0002683,0.0002471,0.0001394,0,0.0112,0.00784,0.001544375,0.001244643,0.001897,0.001469,0.117755858,0.088445866,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X224X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X25,A992Fy50,Box/Tube,0.24,0.168,0.025,0.025,0.0179,0.000132,0.0001261,0.00006882,0,0.012,0.0084,0.001050833,0.000819286,0.001354,0.001032,0.083932668,0.062005586,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO180X180X30,A992Fy50,Box/Tube,0.18,0.18,0.03,0.03,0.018,0.0001013,0.0000702,0.0000702,0,0.0108,0.0108,0.00078,0.00078,0.001026,0.001026,0.06244998,0.06244998,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO180X180X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X150X22.2,A992Fy50,Box/Tube,0.3,0.15,0.022200001,0.022200001,0.01801,0.000138,0.0001906,0.00005929,0,0.01332,0.00666,0.001270667,0.000790533,0.00165,0.0009749,0.102873755,0.057376476,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X150X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X300X16,A992Fy50,Box/Tube,0.3,0.3,0.016,0.016,0.01818,0.0003665,0.0002451,0.0002451,0,0.0096,0.0096,0.001634,0.001634,0.001938,0.001938,0.116111361,0.116111361,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X300X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X200X16,A992Fy50,Box/Tube,0.4,0.2,0.016,0.016,0.01818,0.0002813,0.000369,0.0001213,0,0.0128,0.0064,0.001845,0.001213,0.002312,0.001403,0.142467644,0.081683335,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X200X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X280X17.5,A992Fy50,Box/Tube,0.28,0.28,0.0175,0.0175,0.01838,0.0003165,0.000212,0.000212,0,0.0098,0.0098,0.001514286,0.001514286,0.001811,0.001811,0.107397749,0.107397749,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X280X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X140X25,A992Fy50,Box/Tube,0.28,0.14,0.025,0.025,0.0185,0.0001162,0.0001649,0.00005005,0,0.014,0.007,0.001177857,0.000715,0.001554,0.0009063,0.094411406,0.052013512,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X140X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO400X280X14.2,A992Fy50,Box/Tube,0.4,0.28,0.0142,0.0142,0.01851,0.0004583,0.0004175,0.0002385,0,0.01136,0.007952,0.0020875,0.001703571,0.002514,0.001959,0.150184471,0.113511793,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO400X280X14.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO360X252X16,A992Fy50,Box/Tube,0.36,0.252,0.016,0.016,0.01856,0.0003636,0.0003328,0.000189,0,0.01152,0.008064,0.001848889,0.0015,0.002248,0.001747,0.133906813,0.100911791,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO360X252X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X190X17.5,A992Fy50,Box/Tube,0.38,0.19,0.0175,0.0175,0.01873,0.0002558,0.0003384,0.0001101,0,0.0133,0.00665,0.001781053,0.001158947,0.002247,0.001357,0.134414552,0.076669878,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X190X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X210X20,A992Fy50,Box/Tube,0.3,0.21,0.02,0.02,0.0188,0.0002409,0.0002235,0.0001251,0,0.012,0.0084,0.00149,0.001191429,0.001852,0.001429,0.109033471,0.081573619,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X210X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X170X20,A992Fy50,Box/Tube,0.34,0.17,0.02,0.02,0.0188,0.0001961,0.0002643,0.00008428,0,0.0136,0.0068,0.001554706,0.000991529,0.001988,0.001189,0.11856859,0.06695505,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X170X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X154X30,A992Fy50,Box/Tube,0.22,0.154,0.03,0.03,0.01884,0.0001061,0.0001046,0.00005588,0,0.0132,0.00924,0.000950909,0.000725714,0.001262,0.0009509,0.074511858,0.054461268,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X154X30,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO340X238X17.5,A992Fy50,Box/Tube,0.34,0.238,0.0175,0.0175,0.01901,0.0003259,0.0002996,0.0001693,0,0.0119,0.00833,0.001762353,0.001422689,0.002157,0.001673,0.125539341,0.094370753,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO340X238X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO280X196X22.2,A992Fy50,Box/Tube,0.28,0.196,0.022200001,0.022200001,0.01916,0.0002065,0.0001933,0.0001073,0,0.01243,0.008702,0.001380714,0.001094898,0.001738,0.001335,0.100442653,0.074834543,No,No,Magenta,0,0,Yes,1,1,1,1,1,1,1,1,TUBO280X196X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X260X20,A992Fy50,Box/Tube,0.26,0.26,0.02,0.02,0.0192,0.0002765,0.0001856,0.0001856,0,0.0104,0.0104,0.001427692,0.001427692,0.001732,0.001732,0.098319208,0.098319208,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X260X20,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO200X200X28,A992Fy50,Box/Tube,0.2,0.2,0.028,0.028,0.01926,0.0001425,0.0000975,0.0000975,0,0.0112,0.0112,0.000975,0.000975,0.001254,0.001254,0.071149879,0.071149879,No,No,Yellow,0,0,Yes,1,1,1,1,1,1,1,1,TUBO200X200X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X240X22.2,A992Fy50,Box/Tube,0.24,0.24,0.022200001,0.022200001,0.01934,0.0002294,0.0001545,0.0001545,0,0.01066,0.01066,0.0012875,0.0012875,0.001585,0.001585,0.089379106,0.089379106,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X240X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO320X160X22.2,A992Fy50,Box/Tube,0.32,0.16,0.022200001,0.022200001,0.01934,0.0001716,0.0002352,0.00007375,0,0.01421,0.007104,0.00147,0.000921875,0.001901,0.001127,0.110278392,0.061752249,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO320X160X22.2,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO220X220X25,A992Fy50,Box/Tube,0.22,0.22,0.025,0.025,0.0195,0.0001854,0.0001256,0.0001256,0,0.011,0.011,0.001141818,0.001141818,0.001434,0.001434,0.080256001,0.080256001,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO220X220X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO260X182X25,A992Fy50,Box/Tube,0.26,0.182,0.025,0.025,0.0196,0.0001736,0.0001647,0.00009037,0,0.013,0.0091,0.001266923,0.000993077,0.001621,0.001238,0.091668213,0.067902241,No,No,Cyan,0,0,Yes,1,1,1,1,1,1,1,1,TUBO260X182X25,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO380X266X16,A992Fy50,Box/Tube,0.38,0.266,0.016,0.016,0.01965,0.0004316,0.0003945,0.0002244,0,0.01216,0.008512,0.002076316,0.001687218,0.002518,0.001958,0.141690987,0.106863686,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO380X266X16,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO240X168X28,A992Fy50,Box/Tube,0.24,0.168,0.028,0.028,0.01971,0.0001401,0.0001354,0.00007329,0,0.01344,0.009408,0.001128333,0.0008725,0.001471,0.001116,0.082883106,0.060978825,No,No,Blue,0,0,Yes,1,1,1,1,1,1,1,1,TUBO240X168X28,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
TUBO300X300X17.5,A992Fy50,Box/Tube,0.3,0.3,0.0175,0.0175,0.01978,0.0003945,0.000264,0.000264,0,0.0105,0.0105,0.00176,0.00176,0.002098,0.002098,0.115528416,0.115528416,No,No,Gray8Dark,0,0,Yes,1,1,1,1,1,1,1,1,TUBO300X300X17.5,c:\program files\computers and structures\sap2000 22\euro.pro,,Imported 7/31/2023 11:04:39 AM from Euro.pro
